SANTOS Kristen POSITION,SANTOS Kristen LAP TIME,SANTOS Kristen ELAPSED TIME,VALCEPINA Arianna POSITION,VALCEPINA Arianna LAP TIME,VALCEPINA Arianna ELAPSED TIME,Jamie MACDONALD POSITION,Jamie MACDONALD LAP TIME,Jamie MACDONALD ELAPSED TIME,van KERKHOF Yara POSITION,van KERKHOF Yara LAP TIME,van KERKHOF Yara ELAPSED TIME
4,13.44,13.44,3,13.43,13.43,2,13.42,13.42,1,13.37,13.37
4,10.35,23.79,3,10.35,23.78,2,10.35,23.77,1,10.35,23.72
4,10.11,33.90,3,9.97,33.75,1,9.75,33.52,2,9.91,33.63
3,10.31,44.21,4,10.58,44.33,1,10.50,44.02,2,10.51,44.14
4,10.60,54.81,3,10.39,54.72,1,10.53,54.55,2,10.51,54.65
4,10.63,1:05.44,3,10.58,1:05.30,1,10.54,1:05.09,2,10.56,1:05.21
4,10.06,1:15.50,3,10.03,1:15.33,1,10.06,1:15.15,2,10.04,1:15.25
4,9.96,1:25.46,3,9.97,1:25.30,1,9.97,1:25.12,2,9.96,1:25.21
4,10.06,1:35.52,3,9.94,1:35.24,1,9.88,1:35.00,2,9.85,1:35.06
