Benoit ANTERIEUX POSITION,Benoit ANTERIEUX LAP TIME,Benoit ANTERIEUX ELAPSED TIME,Sergey PRANKEVICH POSITION,Sergey PRANKEVICH LAP TIME,Sergey PRANKEVICH ELAPSED TIME,Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME,Alex BOISVERT-LACROIX POSITION,Alex BOISVERT-LACROIX LAP TIME,Alex BOISVERT-LACROIX ELAPSED TIME
0,,,0,,,0,,,0,,
0,,,0,,,0,,,0,,
0,,,0,,,0,,,0,,
0,,,0,,,0,,,0,,
1,6.430,6.430,3,6.700,6.700,4,6.960,6.960,2,6.670,6.670
1,9.210,15.650,4,9.500,16.210,3,9.210,16.170,2,9.080,15.750
2,9.080,24.740,3,8.910,25.130,4,8.990,25.170,1,8.810,24.570
2,9.220,33.960,3,8.980,34.110,4,9.240,34.410,1,8.790,33.370
4,9.680,43.640,2,9.270,43.380,3,8.970,43.390,1,9.290,42.660
