ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME,PARK Seung-Hi POSITION,PARK Seung-Hi LAP TIME,PARK Seung-Hi ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,Ivanie BLONDIN POSITION,Ivanie BLONDIN LAP TIME,Ivanie BLONDIN ELAPSED TIME
0,7.339,7.339,0,,,0,7.408,7.408,0,7.819,7.819
0,10.072,17.411,0,,,0,9.974,17.382,0,9.905,17.724
0,9.528,26.939,0,,,0,9.548,26.929,0,9.635,27.359
0,9.565,36.504,0,,,0,9.682,36.612,0,9.898,37.257
0,,,0,,,0,,,0,,
