Shuta MATSUZU POSITION,Shuta MATSUZU LAP TIME,Shuta MATSUZU ELAPSED TIME,Aaron HEO POSITION,Aaron HEO LAP TIME,Aaron HEO ELAPSED TIME,LIM Hyo Jun POSITION,LIM Hyo Jun LAP TIME,LIM Hyo Jun ELAPSED TIME,NIESCIER Karol POSITION,NIESCIER Karol LAP TIME,NIESCIER Karol ELAPSED TIME,LEPAPE Sebastien POSITION,LEPAPE Sebastien LAP TIME,LEPAPE Sebastien ELAPSED TIME
2,6.97,6.97,3,7.07,7.07,1,6.73,6.73,5,7.30,7.30,4,7.21,7.21
2,8.86,15.83,3,8.84,15.91,1,8.61,15.34,5,9.08,16.38,3,8.70,15.91
2,8.44,24.27,4,8.54,24.45,1,8.26,23.60,5,8.56,24.94,3,8.43,24.34
2,8.61,32.88,4,8.61,33.06,1,8.33,31.93,5,8.70,33.64,3,8.62,32.96
2,8.77,41.65,4,8.91,41.97,1,8.64,40.57,5,8.94,42.58,3,8.78,41.74
