Freek van der WART POSITION,Freek van der WART LAP TIME,Freek van der WART ELAPSED TIME,Aydar BEKZHANOV POSITION,Aydar BEKZHANOV LAP TIME,Aydar BEKZHANOV ELAPSED TIME,Ronald CALDECUTT POSITION,Ronald CALDECUTT LAP TIME,Ronald CALDECUTT ELAPSED TIME,Evgenii KOZULIN POSITION,Evgenii KOZULIN LAP TIME,Evgenii KOZULIN ELAPSED TIME
1,7.36,7.36,4,7.80,7.80,3,7.58,7.58,2,7.47,7.47
1,9.38,16.74,4,9.52,17.32,3,9.47,17.05,2,9.37,16.84
1,8.65,25.39,4,9.03,26.35,3,8.94,25.99,2,8.67,25.51
1,8.81,34.20,4,9.45,35.80,3,9.09,35.08,2,8.75,34.26
1,9.03,43.225,4,9.97,45.770,3,9.45,44.529,2,9.13,43.384
