van KERKHOF Yara POSITION,van KERKHOF Yara LAP TIME,van KERKHOF Yara ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,AHN Se Jung POSITION,AHN Se Jung LAP TIME,AHN Se Jung ELAPSED TIME,LEE So Youn POSITION,LEE So Youn LAP TIME,LEE So Youn ELAPSED TIME,Vera TRYBUL POSITION,Vera TRYBUL LAP TIME,Vera TRYBUL ELAPSED TIME
1,7.12,7.12,2,7.27,7.27,5,8.11,8.11,3,7.54,7.54,4,7.81,7.81
1,9.53,16.65,2,9.47,16.74,5,9.90,18.01,3,9.53,17.07,4,9.58,17.39
1,9.16,25.81,2,9.17,25.91,5,9.90,27.91,3,9.02,26.09,4,9.22,26.61
1,9.27,35.08,2,9.27,35.18,5,10.87,38.78,3,9.19,35.28,4,9.29,35.90
1,9.47,44.55,2,9.45,44.63,5,11.76,50.535,3,9.53,44.801,4,9.56,45.456
