Liesbeth MAU ASAM POSITION,Liesbeth MAU ASAM LAP TIME,Liesbeth MAU ASAM ELAPSED TIME,Tatiana BODOVA POSITION,Tatiana BODOVA LAP TIME,Tatiana BODOVA ELAPSED TIME,Safiya VLASOVA POSITION,Safiya VLASOVA LAP TIME,Safiya VLASOVA ELAPSED TIME,Cecilia MAFFEI POSITION,Cecilia MAFFEI LAP TIME,Cecilia MAFFEI ELAPSED TIME
1,7.34,7.34,3,7.67,7.67,4,8.13,8.13,2,7.56,7.56
1,9.69,17.03,3,9.95,17.62,4,9.87,18.00,2,9.60,17.16
1,9.41,26.44,3,9.29,26.91,4,9.57,27.57,2,9.46,26.62
1,9.47,35.91,3,9.47,36.38,4,9.85,37.42,2,9.41,36.03
1,9.82,45.730,3,9.82,46.195,4,10.52,47.933,2,9.72,45.745
