Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,GAO Ming POSITION,GAO Ming LAP TIME,GAO Ming ELAPSED TIME,Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME
0,6.801,6.801,0,6.915,6.915,0,7.270,7.270,0,6.940,6.940
0,9.032,15.833,0,9.077,15.992,0,8.946,16.216,0,8.797,15.738
0,8.697,24.530,0,8.600,24.592,0,8.533,24.748,0,8.703,24.441
0,8.850,33.381,0,8.791,33.382,0,8.861,33.609,0,8.775,33.216
0,9.848,43.228,0,9.024,42.406,0,,,0,9.123,42.339
