Simon CHO POSITION,Simon CHO LAP TIME,Simon CHO ELAPSED TIME,Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,Ingmar van RIEL POSITION,Ingmar van RIEL LAP TIME,Ingmar van RIEL ELAPSED TIME
0,,,2,6.810,6.810,1,6.640,6.640,3,6.984,6.984
0,,,2,9.208,16.019,1,8.795,15.435,3,9.161,16.145
0,,,2,8.623,24.641,1,8.645,24.080,3,8.866,25.012
0,,,2,9.232,33.873,1,9.052,33.132,3,8.872,33.884
0,,,2,9.271,43.144,1,9.344,42.475,3,27.649,1:01.533
