START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
3,13.28,13.28,1,13.10,13.10,4,13.40,13.40,2,13.23,13.23,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Heats,2
3,9.91,23.19,1,9.81,22.91,4,9.96,23.36,2,9.84,23.07,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Heats,2
3,9.50,32.69,1,9.55,32.46,4,9.48,32.84,2,9.49,32.56,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Heats,2
3,9.32,42.01,1,9.33,41.79,4,9.40,42.24,2,9.33,41.89,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Heats,2
3,9.30,51.31,1,9.24,51.03,4,9.43,51.67,2,9.24,51.13,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Heats,2
3,9.27,1:00.58,1,9.26,1:00.29,4,9.22,1:00.89,2,9.29,1:00.42,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Heats,2
4,16.68,1:17.26,1,9.24,1:09.53,3,9.03,1:09.92,2,9.22,1:09.64,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Heats,2
4,9.30,1:26.56,1,9.24,1:18.77,3,9.89,1:19.81,2,9.27,1:18.91,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Heats,2
4,9.26,1:35.82,1,9.02,1:27.79,3,9.33,1:29.14,2,9.01,1:27.92,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Heats,2
4,9.45,1:45.27,1,9.19,1:36.98,3,9.57,1:38.71,2,9.24,1:37.16,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Heats,2
4,9.26,1:54.53,1,9.19,1:46.17,3,9.41,1:48.12,2,9.20,1:46.36,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Heats,2
4,9.07,2:03.60,1,9.13,1:55.30,3,9.48,1:57.60,2,9.09,1:55.45,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Heats,2
4,9.16,2:12.76,1,9.15,2:04.45,3,9.41,2:07.01,2,9.13,2:04.58,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Heats,2
4,8.97,2:21.73,1,8.89,2:13.34,3,9.53,2:16.54,2,8.95,2:13.53,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Heats,2
