Satoru TERAO POSITION,Satoru TERAO LAP TIME,Satoru TERAO ELAPSED TIME,Mikhail RAJINE POSITION,Mikhail RAJINE LAP TIME,Mikhail RAJINE ELAPSED TIME,Karol BOBOWICZ POSITION,Karol BOBOWICZ LAP TIME,Karol BOBOWICZ ELAPSED TIME,Eric BEDARD POSITION,Eric BEDARD LAP TIME,Eric BEDARD ELAPSED TIME
1,6.627,6.627,2,6.800,6.800,4,7.071,7.071,3,6.856,6.856
1,8.951,15.578,3,8.999,15.798,4,8.878,15.948,2,8.906,15.762
1,8.724,24.301,2,8.649,24.447,4,8.704,24.652,3,8.693,24.454
1,8.822,33.123,3,8.807,33.254,4,8.835,33.486,2,8.781,33.235
1,8.97,42.088,3,9.23,42.477,4,9.01,42.487,2,9.09,42.322
