HAN Tianyu POSITION,HAN Tianyu LAP TIME,HAN Tianyu ELAPSED TIME,BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME,Roberto PUKITIS POSITION,Roberto PUKITIS LAP TIME,Roberto PUKITIS ELAPSED TIME,LEPAPE Sebastien POSITION,LEPAPE Sebastien LAP TIME,LEPAPE Sebastien ELAPSED TIME
1,6.77,6.77,2,6.90,6.90,4,7.29,7.29,3,7.03,7.03
1,8.82,15.59,2,8.81,15.71,4,9.11,16.40,3,8.83,15.86
1,8.49,24.08,2,8.49,24.20,4,8.38,24.78,3,8.42,24.28
1,8.66,32.74,2,8.61,32.81,4,8.59,33.37,3,8.66,32.94
1,8.77,41.502,2,8.80,41.606,4,8.83,42.197,3,8.71,41.648
