VIVIANI Elena POSITION,VIVIANI Elena LAP TIME,VIVIANI Elena ELAPSED TIME,WANG Xue POSITION,WANG Xue LAP TIME,WANG Xue ELAPSED TIME,KONYA Zsofia POSITION,KONYA Zsofia LAP TIME,KONYA Zsofia ELAPSED TIME,Kimberly GOETZ POSITION,Kimberly GOETZ LAP TIME,Kimberly GOETZ ELAPSED TIME
2,7.63,7.63,1,7.40,7.40,3,7.82,7.82,4,7.86,7.86
2,9.45,17.08,1,9.54,16.94,3,9.56,17.38,4,9.67,17.53
2,9.08,26.16,1,9.14,26.08,3,9.12,26.50,4,9.05,26.58
2,9.16,35.32,1,9.15,35.23,3,9.25,35.75,4,9.24,35.82
2,9.37,44.687,1,9.36,44.590,3,9.54,45.285,4,9.60,45.413
