CHOI Min Jeong POSITION,CHOI Min Jeong LAP TIME,CHOI Min Jeong ELAPSED TIME,SCHULTING Suzanne POSITION,SCHULTING Suzanne LAP TIME,SCHULTING Suzanne ELAPSED TIME,Petra JASZAPATI POSITION,Petra JASZAPATI LAP TIME,Petra JASZAPATI ELAPSED TIME,Magdalena WARAKOMSKA POSITION,Magdalena WARAKOMSKA LAP TIME,Magdalena WARAKOMSKA ELAPSED TIME,Deanna LOCKETT POSITION,Deanna LOCKETT LAP TIME,Deanna LOCKETT ELAPSED TIME
1,7.36,7.36,2,7.51,7.51,3,7.61,7.61,4,7.86,7.86,5,7.90,7.90
1,9.20,16.56,2,9.34,16.85,3,9.44,17.05,4,9.42,17.28,5,9.58,17.48
1,8.73,25.29,2,8.77,25.62,3,8.80,25.85,4,8.85,26.13,5,8.84,26.32
1,8.77,34.06,2,8.77,34.39,3,8.91,34.76,4,9.05,35.18,5,8.91,35.23
1,8.98,43.035,2,8.92,43.301,3,9.08,43.834,5,9.51,44.684,4,9.18,44.396
