Andre PULEC POSITION,Andre PULEC LAP TIME,Andre PULEC ELAPSED TIME,Serhiy LIFYRENKO POSITION,Serhiy LIFYRENKO LAP TIME,Serhiy LIFYRENKO ELAPSED TIME,Roderick OOSTEN POSITION,Roderick OOSTEN LAP TIME,Roderick OOSTEN ELAPSED TIME,Mikael MESSING POSITION,Mikael MESSING LAP TIME,Mikael MESSING ELAPSED TIME
0,7.106,7.106,0,7.057,7.057,0,7.199,7.199,0,7.340,7.340
0,9.241,16.347,0,9.327,16.384,0,9.322,16.521,0,9.481,16.821
0,9.207,25.554,0,9.054,25.438,0,9.102,25.623,0,9.151,25.971
0,9.106,34.659,0,9.314,34.752,0,9.228,34.851,0,9.179,35.150
0,9.819,44.478,0,9.841,44.594,0,9.653,44.504,0,9.555,44.705
