HWANG Dae Heon POSITION,HWANG Dae Heon LAP TIME,HWANG Dae Heon ELAPSED TIME,FERCOQ Quentin POSITION,FERCOQ Quentin LAP TIME,FERCOQ Quentin ELAPSED TIME,REN Ziwei POSITION,REN Ziwei LAP TIME,REN Ziwei ELAPSED TIME,Csaba BURJAN POSITION,Csaba BURJAN LAP TIME,Csaba BURJAN ELAPSED TIME,ANTONIOLI Mattia POSITION,ANTONIOLI Mattia LAP TIME,ANTONIOLI Mattia ELAPSED TIME
1,6.86,6.86,3,7.12,7.12,2,6.97,6.97,4,7.22,7.22,5,7.34,7.34
1,8.90,15.76,3,8.81,15.93,2,8.91,15.88,4,8.83,16.05,5,8.88,16.22
1,8.29,24.05,3,8.35,24.28,2,8.33,24.21,4,8.38,24.43,5,8.32,24.54
1,8.24,32.29,3,8.31,32.59,2,8.19,32.40,4,8.25,32.68,5,8.26,32.80
1,8.35,40.64,3,8.35,40.947,2,8.33,40.73,4,8.35,41.035,5,8.38,41.180
