LI Dan POSITION,LI Dan LAP TIME,LI Dan ELAPSED TIME,Paula BZURA POSITION,Paula BZURA LAP TIME,Paula BZURA ELAPSED TIME,Tatiana BODOVA POSITION,Tatiana BODOVA LAP TIME,Tatiana BODOVA ELAPSED TIME,Maria AMELINA POSITION,Maria AMELINA LAP TIME,Maria AMELINA ELAPSED TIME
1,7.34,7.34,2,7.63,7.63,4,8.48,8.48,3,7.95,7.95
1,9.79,17.13,2,9.92,17.55,4,10.22,18.70,3,10.17,18.12
1,9.58,26.71,2,9.50,27.05,4,9.59,28.29,3,10.02,28.14
1,9.47,36.18,2,9.88,36.93,4,9.98,38.27,3,10.08,38.22
1,9.71,45.888,2,10.04,46.968,4,10.33,48.600,3,10.29,48.509
