FU Tian Yu POSITION,FU Tian Yu LAP TIME,FU Tian Yu ELAPSED TIME,Yvonne KUNZE POSITION,Yvonne KUNZE LAP TIME,Yvonne KUNZE ELAPSED TIME,PANG Su Ryon POSITION,PANG Su Ryon LAP TIME,PANG Su Ryon ELAPSED TIME,Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME
1,7.095,7.095,3,7.330,7.330,4,7.507,7.507,2,7.290,7.290
1,9.534,16.629,2,9.705,17.035,4,9.787,17.293,3,9.871,17.161
1,9.290,25.919,2,9.083,26.117,4,9.744,27.037,3,9.201,26.361
1,9.234,35.153,2,9.301,35.417,4,9.924,36.961,3,9.164,35.525
1,9.68,44.832,2,9.56,44.972,4,10.32,47.281,3,10.33,45.854
