START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,9.18,9.18,2,9.23,9.23,5,9.59,9.59,3,9.30,9.30,4,9.30,9.30,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(1),m,Heats,6
2,12.78,21.96,4,12.82,22.05,5,12.54,22.13,1,12.43,21.73,3,12.68,21.98,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(1),m,Heats,6
3,11.71,33.68,4,11.82,33.88,5,11.85,33.99,1,11.76,33.49,2,11.68,33.66,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(1),m,Heats,6
4,11.62,45.31,2,11.38,45.26,3,11.28,45.27,1,11.64,45.14,5,11.65,45.32,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(1),m,Heats,6
4,10.22,55.54,1,9.95,55.22,2,9.95,55.23,3,10.31,55.45,5,10.32,55.64,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(1),m,Heats,6
1,9.65,1:05.19,4,10.17,1:05.39,2,10.00,1:05.23,5,10.24,1:05.70,3,9.69,1:05.33,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(1),m,Heats,6
3,9.63,1:14.82,4,9.58,1:14.98,2,9.57,1:14.80,5,9.49,1:15.19,1,9.40,1:14.74,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(1),m,Heats,6
1,9.88,1:24.71,4,10.03,1:25.01,2,10.01,1:24.81,5,10.03,1:25.23,3,10.19,1:24.93,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(1),m,Heats,6
1,9.91,1:34.63,4,9.73,1:34.75,2,9.88,1:34.69,5,9.76,1:34.99,3,9.81,1:34.74,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(1),m,Heats,6
3,9.65,1:44.28,2,9.48,1:44.23,4,9.72,1:44.41,5,9.77,1:44.76,1,9.35,1:44.10,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(1),m,Heats,6
2,9.29,1:53.58,3,9.49,1:53.73,4,9.54,1:53.96,5,9.74,1:54.51,1,9.16,1:53.27,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(1),m,Heats,6
2,9.33,2:02.91,3,9.42,2:03.15,4,9.62,2:03.59,5,10.13,2:04.65,1,9.39,2:02.66,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(1),m,Heats,6
2,9.81,2:12.73,3,9.70,2:12.86,4,10.18,2:13.78,5,10.85,2:15.50,1,9.50,2:12.17,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(1),m,Heats,6
2,10.16,2:22.888,3,10.13,2:22.987,4,11.06,2:24.837,5,12.27,2:27.763,1,10.04,2:22.201,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(1),m,Heats,6
