START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
1,13.09,13.09,2,13.23,13.23,3,13.33,13.33,4,13.44,13.44,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1000m,m,Heats,6
1,9.64,22.73,2,9.63,22.86,3,9.64,22.97,4,9.62,23.06,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1000m,m,Heats,6
1,9.60,32.33,2,9.64,32.50,3,9.61,32.58,4,9.62,32.68,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1000m,m,Heats,6
1,9.61,41.94,2,9.54,42.04,3,9.55,42.13,4,9.57,42.25,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1000m,m,Heats,6
1,9.53,51.47,2,9.53,51.57,3,9.54,51.67,4,9.53,51.78,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1000m,m,Heats,6
1,9.43,1:00.90,2,9.43,1:01.00,3,9.41,1:01.08,4,9.40,1:01.18,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1000m,m,Heats,6
1,9.18,1:10.08,3,9.34,1:10.34,2,9.10,1:10.18,4,9.23,1:10.41,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1000m,m,Heats,6
1,9.06,1:19.14,3,9.02,1:19.36,2,9.10,1:19.28,4,9.04,1:19.45,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1000m,m,Heats,6
1,9.31,1:28.45,4,41.39,2:00.75,3,30.37,1:49.65,2,9.52,1:28.97,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1000m,m,Heats,6
