Joanna WILLIAMS POSITION,Joanna WILLIAMS LAP TIME,Joanna WILLIAMS ELAPSED TIME,Christin PRIEBST POSITION,Christin PRIEBST LAP TIME,Christin PRIEBST ELAPSED TIME,ZHU Mi Lei POSITION,ZHU Mi Lei LAP TIME,ZHU Mi Lei ELAPSED TIME,Ikue TESHIGAWARA POSITION,Ikue TESHIGAWARA LAP TIME,Ikue TESHIGAWARA ELAPSED TIME
2,7.476,7.476,3,7.733,7.733,1,7.018,7.018,4,7.905,7.905
2,9.924,17.400,3,9.678,17.410,1,9.771,16.789,4,9.720,17.624
2,9.291,26.690,3,9.396,26.806,1,9.445,26.234,4,9.507,27.130
2,9.460,36.149,3,9.366,36.171,1,9.570,35.803,4,9.483,36.613
2,9.89,46.038,3,9.92,46.091,1,10.17,45.972,4,9.74,46.344
