Anne MALTAIS POSITION,Anne MALTAIS LAP TIME,Anne MALTAIS ELAPSED TIME,FU Tian Yu POSITION,FU Tian Yu LAP TIME,FU Tian Yu ELAPSED TIME,Jessica KOOREMAN POSITION,Jessica KOOREMAN LAP TIME,Jessica KOOREMAN ELAPSED TIME,Aida BELLA POSITION,Aida BELLA LAP TIME,Aida BELLA ELAPSED TIME
2,7.22,7.22,1,7.00,7.00,3,7.46,7.46,4,7.57,7.57
2,9.53,16.75,1,9.58,16.59,3,9.59,17.06,4,9.56,17.14
2,9.04,25.80,1,9.18,25.77,3,8.94,26.00,4,9.31,26.45
2,9.35,35.16,1,9.22,34.99,3,9.31,35.31,4,9.72,36.17
2,9.56,44.715,1,9.47,44.454,3,9.85,45.152,4,10.59,46.759
