HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Paul HERRMANN POSITION,Paul HERRMANN LAP TIME,Paul HERRMANN ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME,LIU Xianwei POSITION,LIU Xianwei LAP TIME,LIU Xianwei ELAPSED TIME,Travis JAYNER POSITION,Travis JAYNER LAP TIME,Travis JAYNER ELAPSED TIME
1,6.70,6.70,5,7.21,7.21,3,6.90,6.90,4,6.99,6.99,2,6.85,6.85
1,9.25,15.95,5,9.52,16.73,3,9.47,16.37,4,9.50,16.49,2,9.38,16.23
1,8.76,24.71,5,8.96,25.69,4,8.82,25.19,3,8.64,25.13,2,8.79,25.02
1,8.92,33.63,5,9.18,34.87,4,8.99,34.18,3,8.87,34.00,2,8.90,33.92
1,9.11,42.736,3,9.76,44.630,2,9.14,43.320,4,27.29,1:01.288,0,,PEN
