Kalyna ROBERGE POSITION,Kalyna ROBERGE LAP TIME,Kalyna ROBERGE ELAPSED TIME,Katerina NOVOTNA POSITION,Katerina NOVOTNA LAP TIME,Katerina NOVOTNA ELAPSED TIME,Nina EVTEEVA POSITION,Nina EVTEEVA LAP TIME,Nina EVTEEVA ELAPSED TIME,SUN Linlin POSITION,SUN Linlin LAP TIME,SUN Linlin ELAPSED TIME
2,13.17,13.17,1,13.11,13.11,4,13.37,13.37,3,13.25,13.25
2,10.29,23.46,3,10.39,23.50,4,10.28,23.65,1,10.11,23.36
1,9.66,33.12,3,9.79,33.29,4,9.77,33.42,2,9.81,33.17
1,9.93,43.05,3,9.95,43.24,4,9.95,43.37,2,9.95,43.12
1,9.90,52.95,3,9.88,53.12,4,9.88,53.25,2,9.89,53.01
1,10.01,1:02.96,3,10.05,1:03.17,4,10.04,1:03.29,2,10.07,1:03.08
1,9.51,1:12.47,3,9.46,1:12.63,4,9.47,1:12.76,2,9.46,1:12.54
1,9.66,1:22.13,3,9.66,1:22.29,4,9.65,1:22.41,2,9.64,1:22.18
1,9.86,1:31.985,3,9.79,1:32.074,4,9.72,1:32.126,2,9.83,1:32.009
