Kim BOUTIN POSITION,Kim BOUTIN LAP TIME,Kim BOUTIN ELAPSED TIME,Petra JASZAPATI POSITION,Petra JASZAPATI LAP TIME,Petra JASZAPATI ELAPSED TIME,QU Chunyu POSITION,QU Chunyu LAP TIME,QU Chunyu ELAPSED TIME,van KERKHOF Yara POSITION,van KERKHOF Yara LAP TIME,van KERKHOF Yara ELAPSED TIME,MALISZEWSKA Natalia POSITION,MALISZEWSKA Natalia LAP TIME,MALISZEWSKA Natalia ELAPSED TIME
1,7.05,7.05,3,7.34,7.34,2,7.18,7.18,4,7.45,7.45,5,7.49,7.49
1,9.05,16.10,3,9.17,16.51,2,9.09,16.27,5,9.35,16.80,4,9.09,16.58
1,8.61,24.71,3,8.58,25.09,2,8.64,24.91,5,8.67,25.47,4,8.62,25.20
1,8.80,33.51,3,8.72,33.81,2,8.78,33.69,5,8.72,34.19,4,8.76,33.96
1,9.01,42.52,3,8.95,42.76,2,9.01,42.70,5,9.04,43.234,4,8.93,42.89
