Ian UPCOTT POSITION,Ian UPCOTT LAP TIME,Ian UPCOTT ELAPSED TIME,Davide VISCARDI POSITION,Davide VISCARDI LAP TIME,Davide VISCARDI ELAPSED TIME,Semen ELISTRATOV POSITION,Semen ELISTRATOV LAP TIME,Semen ELISTRATOV ELAPSED TIME,Dejan HORVACKI POSITION,Dejan HORVACKI LAP TIME,Dejan HORVACKI ELAPSED TIME
1,6.845,6.845,3,7.384,7.384,2,6.952,6.952,4,7.529,7.529
1,9.270,16.115,3,9.606,16.991,2,9.404,16.356,4,10.060,17.589
1,8.846,24.961,3,9.294,26.284,2,8.947,25.303,4,10.648,28.237
1,9.186,34.146,3,9.244,35.528,2,9.047,34.350,4,23.311,51.549
1,9.345,43.491,3,9.972,45.500,2,9.432,43.782,4,14.204,1:05.753
