YU Jiyang POSITION,YU Jiyang LAP TIME,YU Jiyang ELAPSED TIME,Chris CREVELING POSITION,Chris CREVELING LAP TIME,Chris CREVELING ELAPSED TIME,Richard SHOEBRIDGE POSITION,Richard SHOEBRIDGE LAP TIME,Richard SHOEBRIDGE ELAPSED TIME,Bence BERES POSITION,Bence BERES LAP TIME,Bence BERES ELAPSED TIME
1,6.86,6.86,2,7.01,7.01,3,7.24,7.24,4,7.38,7.38
1,9.08,15.94,2,9.08,16.09,3,8.99,16.23,4,8.97,16.35
1,8.78,24.72,2,8.68,24.77,3,8.62,24.85,4,8.66,25.01
1,8.93,33.65,2,8.95,33.72,3,9.12,33.97,4,9.09,34.10
1,9.08,42.721,2,9.06,42.777,3,9.08,43.042,4,9.27,43.366
