Amanda OVERLAND POSITION,Amanda OVERLAND LAP TIME,Amanda OVERLAND ELAPSED TIME,ZHOU Yang POSITION,ZHOU Yang LAP TIME,ZHOU Yang ELAPSED TIME,Ekaterina BELOVA POSITION,Ekaterina BELOVA LAP TIME,Ekaterina BELOVA ELAPSED TIME,Maaike VOS POSITION,Maaike VOS LAP TIME,Maaike VOS ELAPSED TIME
0,7.834,7.834,0,7.589,7.589,0,7.344,7.344,0,8.361,8.361
0,9.775,17.609,0,9.598,17.186,0,9.640,16.983,0,9.665,18.026
0,9.161,26.770,0,9.326,26.512,0,9.265,26.248,0,9.395,27.421
0,9.276,36.047,0,9.280,35.793,0,9.413,35.661,0,10.060,37.481
0,9.569,45.615,0,9.449,45.241,0,9.862,45.524,0,9.862,47.343
