Vladimir GRIGOREV POSITION,Vladimir GRIGOREV LAP TIME,Vladimir GRIGOREV ELAPSED TIME,Takayuki MURATAKE POSITION,Takayuki MURATAKE LAP TIME,Takayuki MURATAKE ELAPSED TIME,Vincent JEANNE POSITION,Vincent JEANNE LAP TIME,Vincent JEANNE ELAPSED TIME,Jens ALMEY POSITION,Jens ALMEY LAP TIME,Jens ALMEY ELAPSED TIME,Nurbergen ZHUMAGAZIYEV POSITION,Nurbergen ZHUMAGAZIYEV LAP TIME,Nurbergen ZHUMAGAZIYEV ELAPSED TIME
1,6.81,6.81,2,6.93,6.93,3,7.24,7.24,5,7.50,7.50,4,7.30,7.30
1,8.81,15.62,2,9.15,16.08,4,9.20,16.44,5,9.19,16.69,3,8.96,16.26
1,8.41,24.03,3,8.90,24.98,4,8.57,25.01,5,8.65,25.34,2,8.69,24.95
1,8.55,32.58,5,9.48,34.46,3,8.93,33.94,4,8.78,34.12,2,8.68,33.63
1,8.74,41.319,5,10.00,44.453,3,8.90,42.832,4,8.97,43.082,2,8.77,42.396
