Arian NACHBAR POSITION,Arian NACHBAR LAP TIME,Arian NACHBAR ELAPSED TIME,Matus UZAK POSITION,Matus UZAK LAP TIME,Matus UZAK ELAPSED TIME,LI Jiajun POSITION,LI Jiajun LAP TIME,LI Jiajun ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,Ivan BELOV POSITION,Ivan BELOV LAP TIME,Ivan BELOV ELAPSED TIME
2,6.728,6.728,4,7.125,7.125,1,6.518,6.518,3,7.032,7.032,5,7.345,7.345
2,9.013,15.741,4,9.391,16.516,1,8.904,15.422,3,8.917,15.948,5,9.477,16.822
3,9.037,24.777,4,9.275,25.790,2,9.043,24.464,1,8.425,24.373,5,9.578,26.400
3,8.817,33.594,4,8.855,34.644,1,8.617,33.081,2,9.104,33.476,5,9.838,36.238
2,9.37,42.960,4,9.89,44.529,1,9.80,42.874,3,9.68,43.151,5,10.64,46.873
