Richard SHOEBRIDGE POSITION,Richard SHOEBRIDGE LAP TIME,Richard SHOEBRIDGE ELAPSED TIME,de LAAT Itzhak POSITION,de LAAT Itzhak LAP TIME,de LAAT Itzhak ELAPSED TIME,AN Kai POSITION,AN Kai LAP TIME,AN Kai ELAPSED TIME,AZHGALIYEV Abzal POSITION,AZHGALIYEV Abzal LAP TIME,AZHGALIYEV Abzal ELAPSED TIME,Jens ALMEY POSITION,Jens ALMEY LAP TIME,Jens ALMEY ELAPSED TIME
1,6.91,6.91,3,7.37,7.37,4,7.42,7.42,2,7.32,7.32,5,7.53,7.53
1,8.87,15.78,3,9.06,16.43,4,9.11,16.53,2,8.90,16.22,5,9.11,16.64
1,8.48,24.26,3,8.39,24.82,4,8.35,24.88,2,8.44,24.66,5,8.46,25.10
1,8.55,32.81,2,8.48,33.30,4,8.65,33.53,3,8.84,33.50,5,8.51,33.61
1,8.95,41.76,2,8.85,42.135,4,9.29,42.805,3,9.11,42.589,5,9.29,42.880
