HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,HU Ze POSITION,HU Ze LAP TIME,HU Ze ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Benoit ANTERIEUX POSITION,Benoit ANTERIEUX LAP TIME,Benoit ANTERIEUX ELAPSED TIME
0,6.737,6.737,0,6.659,6.659,0,6.913,6.913,0,6.930,6.930,0,7.034,7.034
0,8.879,15.615,0,8.889,15.548,0,9.130,16.043,0,9.122,16.052,0,9.086,16.119
0,8.573,24.189,0,8.476,24.024,0,8.608,24.651,0,8.686,24.738,0,9.024,25.144
0,8.461,32.650,0,8.734,32.758,0,8.769,33.419,0,8.770,33.508,0,9.578,34.722
0,8.860,41.510,0,8.981,41.739,0,9.193,42.613,0,9.241,42.750,0,10.824,45.546
