KWAK Yoon-Gy POSITION,KWAK Yoon-Gy LAP TIME,KWAK Yoon-Gy ELAPSED TIME,Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,Csaba BURJAN POSITION,Csaba BURJAN LAP TIME,Csaba BURJAN ELAPSED TIME,BYKANOV Vladislav POSITION,BYKANOV Vladislav LAP TIME,BYKANOV Vladislav ELAPSED TIME
2,13.19,13.19,1,13.11,13.11,4,13.43,13.43,3,13.30,13.30
2,10.64,23.83,1,10.64,23.75,4,10.55,23.98,3,10.61,23.91
2,10.40,34.23,1,10.36,34.11,4,10.50,34.48,3,10.45,34.36
2,10.04,44.27,1,9.98,44.09,4,10.04,44.52,3,10.02,44.38
2,9.71,53.98,1,9.78,53.87,4,9.69,54.21,3,9.70,54.08
1,9.34,1:03.32,2,9.48,1:03.35,4,9.45,1:03.66,3,9.49,1:03.57
1,9.02,1:12.34,2,9.10,1:12.45,4,9.07,1:12.73,3,9.07,1:12.64
1,9.03,1:21.37,2,9.10,1:21.55,4,9.02,1:21.75,3,9.02,1:21.66
1,9.15,1:30.519,2,9.18,1:30.724,4,9.21,1:30.959,3,9.23,1:30.883
