Erika HUSZAR POSITION,Erika HUSZAR LAP TIME,Erika HUSZAR ELAPSED TIME,Kim de DAPPER POSITION,Kim de DAPPER LAP TIME,Kim de DAPPER ELAPSED TIME,Nita AVRITH POSITION,Nita AVRITH LAP TIME,Nita AVRITH ELAPSED TIME,TITKINA Anna POSITION,TITKINA Anna LAP TIME,TITKINA Anna ELAPSED TIME
0,7.450,7.450,0,7.553,7.553,0,7.831,7.831,0,8.187,8.187
0,9.773,17.223,0,9.890,17.443,0,9.926,17.757,0,10.512,18.700
0,9.438,26.661,0,9.683,27.126,0,9.263,27.019,0,10.277,28.977
0,9.618,36.279,0,9.813,36.939,0,9.637,36.656,0,10.680,39.657
0,,,0,,,0,,,0,,
