DAUDET Gwendoline POSITION,DAUDET Gwendoline LAP TIME,DAUDET Gwendoline ELAPSED TIME,WANG Xiran POSITION,WANG Xiran LAP TIME,WANG Xiran ELAPSED TIME,TIKHONOVA Olga POSITION,TIKHONOVA Olga LAP TIME,TIKHONOVA Olga ELAPSED TIME,KIM Ye Jin POSITION,KIM Ye Jin LAP TIME,KIM Ye Jin ELAPSED TIME
3,7.82,7.82,1,7.46,7.46,4,8.20,8.20,2,7.60,7.60
3,9.80,17.62,1,9.52,16.98,4,9.92,18.12,2,9.51,17.11
3,9.27,26.89,1,9.15,26.13,4,9.26,27.38,2,9.11,26.22
3,9.38,36.27,1,9.28,35.41,4,9.26,36.64,2,9.28,35.50
3,9.64,45.91,1,9.47,44.88,4,9.38,46.02,2,9.54,45.04
