JUNG Eun-Ju POSITION,JUNG Eun-Ju LAP TIME,JUNG Eun-Ju ELAPSED TIME,Anne MALTAIS POSITION,Anne MALTAIS LAP TIME,Anne MALTAIS ELAPSED TIME,FU Tian Yu POSITION,FU Tian Yu LAP TIME,FU Tian Yu ELAPSED TIME,Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME
0,7.936,7.936,0,7.612,7.612,0,7.588,7.588,0,7.786,7.786
0,9.957,17.893,0,9.964,17.576,0,9.488,17.076,0,9.605,17.391
0,8.888,26.780,0,9.050,26.626,0,9.422,26.498,0,9.246,26.637
0,8.989,35.769,0,9.536,36.162,0,9.278,35.775,0,9.265,35.902
0,9.716,45.485,0,9.564,45.726,0,9.569,45.344,0,9.998,45.900
