FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,Sayuri SHIMIZU POSITION,Sayuri SHIMIZU LAP TIME,Sayuri SHIMIZU ELAPSED TIME,Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Julie JUNG POSITION,Julie JUNG LAP TIME,Julie JUNG ELAPSED TIME
1,7.20,7.20,3,7.53,7.53,2,7.33,7.33,4,7.68,7.68
1,9.33,16.53,3,9.43,16.96,2,9.31,16.64,4,9.54,17.22
1,8.86,25.39,3,8.88,25.84,2,8.84,25.48,4,9.06,26.28
1,9.04,34.43,3,8.98,34.82,2,9.04,34.52,4,9.26,35.54
1,9.25,43.672,3,9.21,44.024,2,9.19,43.707,4,9.70,45.236
