START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
3,9.01,9.01,2,8.82,8.82,1,8.61,8.61,4,9.20,9.20,6,9.53,9.53,7,9.61,9.61,5,9.39,9.39,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),1500m,m,Heats,5
5,11.07,20.08,3,10.97,19.79,1,11.05,19.66,4,10.74,19.94,6,10.66,20.19,7,10.70,20.31,2,10.28,19.67,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),1500m,m,Heats,5
5,9.82,29.90,3,9.89,29.68,1,9.88,29.54,4,9.89,29.83,7,9.91,30.10,6,9.72,30.03,2,9.93,29.60,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),1500m,m,Heats,5
3,9.38,39.28,1,9.57,39.25,2,9.73,39.27,5,9.63,39.46,7,9.62,39.72,6,9.60,39.63,4,9.74,39.34,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),1500m,m,Heats,5
1,9.57,48.85,2,9.67,48.92,3,9.70,48.97,5,9.60,49.06,6,9.51,49.23,7,9.61,49.24,4,9.69,49.03,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),1500m,m,Heats,5
3,10.01,58.86,2,9.86,58.78,1,9.77,58.74,6,10.03,59.09,7,10.10,59.33,5,9.81,59.05,4,9.92,58.95,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),1500m,m,Heats,5
3,9.50,1:08.36,2,9.47,1:08.25,1,9.42,1:08.16,5,9.49,1:08.58,7,9.52,1:08.85,6,9.69,1:08.74,4,9.51,1:08.46,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),1500m,m,Heats,5
3,9.57,1:17.93,2,9.59,1:17.84,1,9.56,1:17.72,4,9.48,1:18.06,7,9.63,1:18.48,6,9.45,1:18.19,4,9.60,1:18.06,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),1500m,m,Heats,5
3,9.41,1:27.34,2,9.41,1:27.25,1,9.48,1:27.20,4,9.40,1:27.46,7,9.81,1:28.29,5,9.47,1:27.66,6,9.73,1:27.79,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),1500m,m,Heats,5
2,9.24,1:36.58,1,9.22,1:36.47,3,9.46,1:36.66,4,9.34,1:36.80,7,10.35,1:38.64,5,9.22,1:36.88,6,9.62,1:37.41,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),1500m,m,Heats,5
2,9.28,1:45.86,1,9.22,1:45.69,3,9.27,1:45.93,4,9.32,1:46.12,7,11.07,1:49.71,5,9.32,1:46.20,6,9.75,1:47.16,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),1500m,m,Heats,5
2,9.11,1:54.97,1,9.19,1:54.88,3,9.11,1:55.04,4,9.40,1:55.52,7,11.73,2:01.44,5,9.42,1:55.62,6,10.27,1:57.43,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),1500m,m,Heats,5
2,9.17,2:04.14,1,9.19,2:04.07,3,9.20,2:04.24,5,9.90,2:05.42,7,12.99,2:14.43,4,9.49,2:05.11,6,11.03,2:08.46,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),1500m,m,Heats,5
2,9.17,2:13.31,1,9.13,2:13.20,3,9.12,2:13.36,5,10.22,2:15.64,7,12.22,2:26.65,4,9.67,2:14.78,6,12.54,2:21.00,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),1500m,m,Heats,5
