van RUIJVEN Lara POSITION,van RUIJVEN Lara LAP TIME,van RUIJVEN Lara ELAPSED TIME,Petra JASZAPATI POSITION,Petra JASZAPATI LAP TIME,Petra JASZAPATI ELAPSED TIME,VIVIANI Elena POSITION,VIVIANI Elena LAP TIME,VIVIANI Elena ELAPSED TIME,van KERKHOF Yara POSITION,van KERKHOF Yara LAP TIME,van KERKHOF Yara ELAPSED TIME,MAZUR Nicole POSITION,MAZUR Nicole LAP TIME,MAZUR Nicole ELAPSED TIME
1,7.09,7.09,2,7.37,7.37,4,7.45,7.45,3,7.44,7.44,5,7.63,7.63
1,9.15,16.24,2,9.12,16.49,4,9.29,16.74,3,9.24,16.68,5,9.22,16.85
1,8.59,24.83,2,8.67,25.16,4,8.66,25.40,3,8.59,25.27,5,8.75,25.60
1,8.76,33.59,2,8.72,33.88,4,8.74,34.14,3,8.70,33.97,5,8.88,34.48
1,8.94,42.53,2,8.82,42.70,4,8.93,43.071,3,8.81,42.78,5,9.23,43.715
