START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
3,10.50,42.55,4,10.65,42.74,5,10.60,42.83,,,,2,10.72,42.46,0,,,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,m,RepQuarterfinals,2
1,9.65,52.20,4,9.64,52.39,5,9.67,52.50,3,9.97,52.25,2,9.77,52.23,0,,,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,m,RepQuarterfinals,2
2,9.93,1:02.14,1,9.46,1:01.86,4,9.89,1:02.40,5,10.15,1:02.41,3,9.97,1:02.21,0,,,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,m,RepQuarterfinals,2
2,10.27,1:12.41,1,10.37,1:12.23,4,10.30,1:12.71,5,10.34,1:12.76,3,10.27,1:12.49,0,,,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,m,RepQuarterfinals,2
2,10.87,1:23.28,1,10.93,1:23.16,5,10.90,1:23.61,4,10.53,1:23.30,3,10.81,1:23.30,0,,,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,m,RepQuarterfinals,2
2,10.83,1:34.12,1,10.83,1:33.99,5,10.88,1:34.50,3,10.86,1:34.16,4,10.92,1:34.23,0,,,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,m,RepQuarterfinals,2
1,9.78,1:43.90,2,9.94,1:43.93,5,9.82,1:44.32,4,10.04,1:44.20,3,9.95,1:44.19,0,,,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,m,RepQuarterfinals,2
2,9.89,1:53.80,1,9.86,1:53.79,5,9.84,1:54.16,4,9.79,1:54.00,3,9.79,1:53.98,0,,,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,m,RepQuarterfinals,2
1,9.31,2:03.11,2,9.33,2:03.13,5,9.65,2:03.82,3,9.19,2:03.20,4,9.53,2:03.51,0,,,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,m,RepQuarterfinals,2
1,9.31,2:12.42,3,9.71,2:12.84,5,9.92,2:13.74,2,9.28,2:12.48,4,9.61,2:13.12,0,,,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,m,RepQuarterfinals,2
1,9.54,2:21.959,3,9.82,2:22.658,5,10.47,2:24.208,2,9.62,2:22.095,4,10.60,2:23.717,0,,DNS,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,m,RepQuarterfinals,2
