START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
2,12.250,26.470,3,12.250,26.480,1,12.280,26.450,4,12.150,26.560,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(2),w,FinalB,1
3,13.080,39.560,2,13.070,39.560,1,12.920,39.370,4,13.090,39.660,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(2),w,FinalB,1
3,12.200,51.760,2,12.120,51.680,1,12.020,51.400,4,12.180,51.840,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(2),w,FinalB,1
3,10.170,1:01.940,2,10.200,1:01.880,1,10.350,1:01.750,4,10.180,1:02.030,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(2),w,FinalB,1
3,10.390,1:12.340,1,10.280,1:12.160,2,10.500,1:12.260,4,10.380,1:12.410,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(2),w,FinalB,1
1,9.800,1:22.140,3,10.220,1:22.380,4,10.130,1:22.400,2,9.960,1:22.380,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(2),w,FinalB,1
1,9.420,1:31.570,2,9.850,1:32.240,3,9.980,1:32.380,4,10.400,1:32.780,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(2),w,FinalB,1
1,9.950,1:41.520,2,9.950,1:42.190,3,9.870,1:42.260,4,10.360,1:43.150,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(2),w,FinalB,1
