Paul HERRMANN POSITION,Paul HERRMANN LAP TIME,Paul HERRMANN ELAPSED TIME,Travis JAYNER POSITION,Travis JAYNER LAP TIME,Travis JAYNER ELAPSED TIME,Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,SONG Kyung-Taek POSITION,SONG Kyung-Taek LAP TIME,SONG Kyung-Taek ELAPSED TIME
0,14.764,14.764,0,14.998,14.998,0,15.014,15.014,0,15.279,15.279
0,10.890,25.654,0,10.630,25.628,0,10.439,25.453,0,10.541,25.820
0,10.204,35.858,0,9.928,35.555,0,10.044,35.497,0,10.013,35.834
0,9.794,45.652,0,10.005,45.560,0,10.037,45.534,0,10.004,45.837
0,9.204,54.856,0,9.677,55.237,0,9.702,55.236,0,9.483,55.321
0,10.028,1:04.885,0,9.501,1:04.738,0,9.835,1:05.070,0,9.616,1:04.936
0,9.554,1:14.439,0,9.473,1:14.211,0,9.360,1:14.431,0,9.697,1:14.633
0,9.525,1:23.964,0,9.635,1:23.846,0,9.380,1:23.811,0,9.308,1:23.941
0,9.724,1:33.687,0,9.260,1:33.105,0,10.066,1:33.877,0,9.332,1:33.273
