Simon CHO POSITION,Simon CHO LAP TIME,Simon CHO ELAPSED TIME,Kiril PANDOV POSITION,Kiril PANDOV LAP TIME,Kiril PANDOV ELAPSED TIME,Vladimir GRIGOREV POSITION,Vladimir GRIGOREV LAP TIME,Vladimir GRIGOREV ELAPSED TIME,Dustin MILLER POSITION,Dustin MILLER LAP TIME,Dustin MILLER ELAPSED TIME
1,6.80,6.80,2,6.98,6.98,3,7.12,7.12,4,7.26,7.26
1,9.16,15.96,2,9.11,16.09,3,9.21,16.33,4,9.21,16.47
1,8.64,24.60,2,8.65,24.74,3,8.61,24.94,4,8.58,25.05
1,8.77,33.37,2,8.84,33.58,4,8.89,33.83,3,8.68,33.73
1,8.86,42.226,3,8.93,42.505,4,8.90,42.727,2,8.77,42.493
