Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,Aslan DAUMOV POSITION,Aslan DAUMOV LAP TIME,Aslan DAUMOV ELAPSED TIME,Tom IVESON POSITION,Tom IVESON LAP TIME,Tom IVESON ELAPSED TIME,BYKANOV Vladislav POSITION,BYKANOV Vladislav LAP TIME,BYKANOV Vladislav ELAPSED TIME,SONG Weilong POSITION,SONG Weilong LAP TIME,SONG Weilong ELAPSED TIME
1,13.870,13.870,3,14.210,14.210,2,14.080,14.080,5,14.340,14.340,4,14.210,14.210
2,10.870,24.740,5,10.840,25.060,3,10.720,24.810,4,10.700,25.040,1,10.440,24.650
2,10.930,35.680,4,10.860,35.930,3,10.890,35.710,5,10.990,36.040,1,11.000,35.660
1,9.730,45.420,4,9.850,45.780,3,9.830,45.540,5,9.940,45.980,2,9.870,45.530
1,10.080,55.500,4,10.060,55.850,3,10.110,55.660,5,9.890,55.870,2,10.090,55.620
1,9.900,1:05.400,5,10.030,1:05.890,3,9.960,1:05.620,4,9.990,1:05.870,2,9.930,1:05.550
1,9.720,1:15.120,5,10.090,1:15.990,3,9.870,1:15.500,4,10.010,1:15.880,2,9.880,1:15.440
1,9.820,1:24.940,4,10.110,1:26.100,2,9.520,1:25.020,5,10.220,1:26.110,3,9.650,1:25.090
1,9.820,1:34.770,4,10.630,1:36.730,3,10.000,1:35.030,5,11.160,1:37.270,2,9.910,1:35.010
