RAJEEV Niranjan POSITION,RAJEEV Niranjan LAP TIME,RAJEEV Niranjan ELAPSED TIME,VAZHAYIL PEEDIKAYIL Muhammed Sinan POSITION,VAZHAYIL PEEDIKAYIL Muhammed Sinan LAP TIME,VAZHAYIL PEEDIKAYIL Muhammed Sinan ELAPSED TIME,TREACY Niall POSITION,TREACY Niall LAP TIME,TREACY Niall ELAPSED TIME,MIGDALEOV Mikita POSITION,MIGDALEOV Mikita LAP TIME,MIGDALEOV Mikita ELAPSED TIME
3,7.35,7.35,4,7.78,7.78,1,7.08,7.08,2,7.33,7.33
3,10.25,17.60,4,10.17,17.95,1,8.93,16.01,2,9.09,16.42
3,9.96,27.56,4,10.12,28.07,1,8.46,24.47,2,8.66,25.08
3,10.19,37.75,4,10.53,38.60,1,8.54,33.01,2,9.08,34.16
3,10.49,48.248,4,11.79,50.391,1,8.71,41.725,2,9.34,43.503
