Jack BURROWS POSITION,Jack BURROWS LAP TIME,Jack BURROWS ELAPSED TIME,ANDERMANN Nico POSITION,ANDERMANN Nico LAP TIME,ANDERMANN Nico ELAPSED TIME,Mak KRSTIC POSITION,Mak KRSTIC LAP TIME,Mak KRSTIC ELAPSED TIME,HWANG Dae Heon POSITION,HWANG Dae Heon LAP TIME,HWANG Dae Heon ELAPSED TIME,Stephane BARBERA PERALEDA POSITION,Stephane BARBERA PERALEDA LAP TIME,Stephane BARBERA PERALEDA ELAPSED TIME
1,7.28,7.28,2,7.59,7.59,5,8.35,8.35,4,8.10,8.10,3,7.85,7.85
1,9.40,16.68,2,9.58,17.17,5,10.90,19.25,4,9.98,18.08,3,10.12,17.97
1,8.95,25.63,2,9.22,26.39,5,10.25,29.50,3,9.38,27.46,4,9.89,27.86
1,9.15,34.78,2,9.56,35.95,5,10.30,39.80,3,8.85,36.31,4,10.24,38.10
1,9.50,44.261,3,9.66,45.598,5,10.53,50.312,2,9.14,45.434,4,10.74,48.818
