START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,7.36,7.36,3,7.75,7.75,1,7.24,7.24,4,8.07,8.07,5,8.33,8.33,6,8.84,,7,8.99,8.99,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Quarterfinals,7
2,10.00,17.36,3,9.80,17.55,1,9.91,17.15,4,9.59,17.66,5,9.48,17.81,7,9.73,,6,9.44,18.43,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Quarterfinals,7
2,10.53,27.89,4,10.51,28.06,1,10.60,27.75,2,10.23,27.89,5,10.33,28.14,7,9.92,,6,9.92,28.35,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Quarterfinals,7
3,10.72,38.61,4,10.65,38.71,2,10.66,38.41,1,10.40,38.29,5,10.65,38.79,6,10.37,,7,10.66,39.01,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Quarterfinals,7
6,11.22,49.83,5,11.01,49.72,4,11.26,49.67,1,11.06,49.35,7,11.12,49.91,2,10.75,,3,10.64,49.65,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Quarterfinals,7
5,10.55,1:00.38,4,10.57,1:00.29,6,10.76,1:00.43,2,10.70,1:00.05,7,10.67,1:00.58,3,10.56,,1,10.27,59.92,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Quarterfinals,7
1,9.63,1:10.01,5,10.23,1:10.52,6,10.12,1:10.55,3,10.20,1:10.25,7,10.11,1:10.69,4,10.22,,2,10.21,1:10.13,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Quarterfinals,7
1,10.32,1:20.33,7,10.35,1:20.87,5,10.23,1:20.78,4,10.42,1:20.67,5,10.09,1:20.78,3,10.17,,2,10.32,1:20.45,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Quarterfinals,7
2,9.95,1:30.28,7,10.07,1:30.94,6,10.02,1:30.80,5,10.02,1:30.69,3,9.57,1:30.35,4,9.96,,1,9.75,1:30.20,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Quarterfinals,7
2,9.62,1:39.90,7,9.50,1:40.44,6,9.43,1:40.23,3,9.29,1:39.98,4,9.71,1:40.06,5,9.60,,1,9.53,1:39.73,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Quarterfinals,7
3,9.60,1:49.50,7,9.64,1:50.08,5,9.59,1:49.82,2,9.51,1:49.49,6,9.88,1:49.94,4,9.59,,1,9.64,1:49.37,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Quarterfinals,7
3,9.62,1:59.12,7,9.75,1:59.83,5,9.51,1:59.33,2,9.48,1:58.97,6,9.53,1:59.47,4,9.53,,1,9.49,1:58.86,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Quarterfinals,7
3,9.44,2:08.56,7,10.02,2:09.85,5,9.49,2:08.82,2,9.56,2:08.53,6,9.49,2:08.96,4,9.47,,1,9.57,2:08.43,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Quarterfinals,7
1,9.32,2:17.88,5,10.25,2:20.10,2,9.63,2:18.45,7,27.30,2:35.83,3,9.58,2:18.54,4,10.15,,6,25.99,2:34.42,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Quarterfinals,7
