SONG Kyung-Taek POSITION,SONG Kyung-Taek LAP TIME,SONG Kyung-Taek ELAPSED TIME,Jordan MALONE POSITION,Jordan MALONE LAP TIME,Jordan MALONE ELAPSED TIME,Lachlan HAY POSITION,Lachlan HAY LAP TIME,Lachlan HAY ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME
0,14.978,14.978,0,15.137,15.137,0,15.424,15.424,0,14.867,14.867
0,11.326,26.304,0,11.333,26.470,0,11.049,26.473,0,11.214,26.081
0,9.417,35.721,0,9.548,36.018,0,9.464,35.937,0,9.641,35.722
0,9.558,45.278,0,9.424,45.442,0,9.689,45.626,0,9.534,45.256
0,9.708,54.986,0,9.481,54.923,0,9.707,55.333,0,9.653,54.909
0,9.310,1:04.296,0,9.126,1:04.049,0,9.498,1:04.831,0,9.547,1:04.456
0,9.241,1:13.537,0,9.310,1:13.359,0,9.201,1:14.032,0,9.285,1:13.741
0,9.027,1:22.564,0,9.186,1:22.545,0,8.782,1:22.814,0,9.253,1:22.993
0,9.379,1:31.943,0,9.499,1:32.044,0,,,0,9.268,1:32.261
