Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME,Valerie POSTRIGAN POSITION,Valerie POSTRIGAN LAP TIME,Valerie POSTRIGAN ELAPSED TIME,Ekaterina BELOVA POSITION,Ekaterina BELOVA LAP TIME,Ekaterina BELOVA ELAPSED TIME,Tjasa KROFLIC POSITION,Tjasa KROFLIC LAP TIME,Tjasa KROFLIC ELAPSED TIME
0,7.705,7.705,0,8.258,8.258,0,7.588,7.588,0,8.339,8.339
0,9.907,17.612,0,10.482,18.740,0,9.836,17.423,0,27.439,35.778
0,9.637,27.249,0,10.448,29.189,0,9.779,27.202,0,22.397,58.175
0,9.565,36.814,0,10.441,39.630,0,9.502,36.704,0,11.014,1:09.189
0,,,0,,,0,,,0,,
