HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Andre PULEC POSITION,Andre PULEC LAP TIME,Andre PULEC ELAPSED TIME
1,6.71,6.71,2,6.91,6.91,4,7.05,7.05,3,7.01,7.01
1,8.99,15.70,2,8.93,15.84,3,8.80,15.85,4,8.87,15.88
1,8.46,24.16,2,8.47,24.31,3,8.56,24.41,4,8.60,24.48
1,8.53,32.69,2,8.50,32.81,3,8.81,33.22,4,8.97,33.45
1,8.65,41.339,2,8.62,41.423,3,9.21,42.429,4,9.06,42.502
