Michael GILDAY POSITION,Michael GILDAY LAP TIME,Michael GILDAY ELAPSED TIME,Jonas KAUFMANN-LUDWIG POSITION,Jonas KAUFMANN-LUDWIG LAP TIME,Jonas KAUFMANN-LUDWIG ELAPSED TIME,Ian UPCOTT POSITION,Ian UPCOTT LAP TIME,Ian UPCOTT ELAPSED TIME,KIM Yun-Jae POSITION,KIM Yun-Jae LAP TIME,KIM Yun-Jae ELAPSED TIME,Thibault CROLET POSITION,Thibault CROLET LAP TIME,Thibault CROLET ELAPSED TIME
1,13.18,13.18,3,13.31,13.31,2,13.30,13.30,4,13.38,13.38,5,13.50,13.50
1,9.85,23.03,4,9.89,23.20,5,9.97,23.27,2,9.66,23.04,3,9.65,23.15
1,9.26,32.29,4,9.41,32.61,5,9.47,32.74,2,9.41,32.45,3,9.37,32.52
1,9.30,41.59,4,9.25,41.86,5,9.27,42.01,2,9.23,41.68,3,9.23,41.75
1,9.13,50.72,4,9.19,51.05,5,9.18,51.19,2,9.12,50.80,3,9.15,50.90
1,8.93,59.65,5,9.16,1:00.21,4,9.00,1:00.19,2,8.94,59.74,3,8.96,59.86
1,8.84,1:08.49,5,9.31,1:09.52,4,9.09,1:09.28,2,8.86,1:08.60,3,8.87,1:08.73
1,8.94,1:17.43,5,9.68,1:19.20,4,9.30,1:18.58,2,8.93,1:17.53,3,8.91,1:17.64
1,9.10,1:26.524,5,10.48,1:29.679,4,9.66,1:28.233,2,9.09,1:26.617,3,9.13,1:26.770
