Matthew MAK POSITION,Matthew MAK LAP TIME,Matthew MAK ELAPSED TIME,Mathias VOSTE POSITION,Mathias VOSTE LAP TIME,Mathias VOSTE ELAPSED TIME,Murray COCHRANE POSITION,Murray COCHRANE LAP TIME,Murray COCHRANE ELAPSED TIME,CHIU Yung-Ming POSITION,CHIU Yung-Ming LAP TIME,CHIU Yung-Ming ELAPSED TIME,Mykyta SOKOLOV POSITION,Mykyta SOKOLOV LAP TIME,Mykyta SOKOLOV ELAPSED TIME
5,8.36,8.36,1,6.84,6.84,2,7.46,7.46,4,7.90,7.90,3,7.57,7.57
5,11.01,19.37,1,9.15,15.99,2,9.50,16.96,4,10.11,18.01,3,9.63,17.20
5,11.01,30.38,1,8.92,24.91,2,9.10,26.06,4,9.77,27.78,3,9.20,26.40
5,11.43,41.81,1,9.27,34.18,2,9.43,35.49,4,9.87,37.65,3,9.64,36.04
5,12.13,53.940,1,9.53,43.708,2,9.73,45.221,4,10.25,47.891,3,9.89,45.928
