Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,Elliott SHRIANE POSITION,Elliott SHRIANE LAP TIME,Elliott SHRIANE ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,Lauge Hye LANGKJER POSITION,Lauge Hye LANGKJER LAP TIME,Lauge Hye LANGKJER ELAPSED TIME
0,6.914,6.914,0,7.289,7.289,0,7.126,7.126,0,7.381,7.381
0,9.310,16.224,0,9.343,16.632,0,9.209,16.335,0,9.706,17.087
0,9.010,25.235,0,9.346,25.978,0,36.541,52.876,0,9.939,27.026
0,9.167,34.402,0,9.553,35.531,0,17.141,1:10.016,0,9.305,36.331
0,9.465,43.867,0,9.446,44.977,0,16.166,1:26.182,0,12.594,48.925
