Liesbeth MAU ASAM POSITION,Liesbeth MAU ASAM LAP TIME,Liesbeth MAU ASAM ELAPSED TIME,Joanna WILLIAMS POSITION,Joanna WILLIAMS LAP TIME,Joanna WILLIAMS ELAPSED TIME,Yulyia YELSAKOVA POSITION,Yulyia YELSAKOVA LAP TIME,Yulyia YELSAKOVA ELAPSED TIME,Nina EVTEEVA POSITION,Nina EVTEEVA LAP TIME,Nina EVTEEVA ELAPSED TIME
1,7.327,7.327,4,7.812,7.812,2,7.612,7.612,3,7.700,7.700
1,9.977,17.304,4,9.935,17.747,3,10.002,17.614,2,9.899,17.598
1,9.555,26.858,3,9.572,27.319,4,9.906,27.520,2,9.634,27.231
1,9.885,36.742,3,9.827,37.145,4,9.864,37.383,2,9.645,36.876
1,10.09,46.827,3,9.96,47.103,4,9.93,47.310,2,10.13,47.001
