ZHOU Yang POSITION,ZHOU Yang LAP TIME,ZHOU Yang ELAPSED TIME,BYUN Chun-Sa POSITION,BYUN Chun-Sa LAP TIME,BYUN Chun-Sa ELAPSED TIME,Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME,CHENG Xiao Lei POSITION,CHENG Xiao Lei LAP TIME,CHENG Xiao Lei ELAPSED TIME
0,14.211,14.211,0,14.038,14.038,0,14.178,14.178,0,13.910,13.910
0,10.340,24.551,0,10.158,24.196,0,10.211,24.389,0,10.132,24.043
0,9.858,34.409,0,10.229,34.425,0,10.251,34.639,0,10.233,34.276
0,9.802,44.211,0,9.962,44.387,0,9.948,44.588,0,9.914,44.190
0,10.304,54.514,0,10.411,54.798,0,10.386,54.974,0,10.445,54.635
0,10.484,1:04.998,0,10.545,1:05.343,0,10.564,1:05.537,0,10.464,1:05.099
0,10.449,1:15.448,0,10.367,1:15.710,0,10.318,1:15.856,0,10.453,1:15.552
0,9.853,1:25.300,0,9.792,1:25.502,0,9.819,1:25.675,0,9.800,1:25.352
0,9.733,1:35.033,0,9.705,1:35.206,0,10.066,1:35.741,0,9.953,1:35.306
