Apolo Anton OHNO POSITION,Apolo Anton OHNO LAP TIME,Apolo Anton OHNO ELAPSED TIME,WANG Baojian POSITION,WANG Baojian LAP TIME,WANG Baojian ELAPSED TIME,Alex McEWAN POSITION,Alex McEWAN LAP TIME,Alex McEWAN ELAPSED TIME,Nikolay FEDORENKO POSITION,Nikolay FEDORENKO LAP TIME,Nikolay FEDORENKO ELAPSED TIME
1,6.9792,6.9792,2,7.1222,7.1222,3,7.2260,7.2260,4,7.3247,7.3247
1,9.0977,16.0769,2,9.1756,16.2978,3,9.3114,16.5374,4,9.5319,16.8566
1,8.8433,24.9202,2,8.8799,25.1777,3,8.8490,25.3864,4,8.9397,25.7963
1,8.9981,33.9183,2,8.8873,34.0650,3,9.0142,34.4006,4,9.3520,35.1483
1,9.29,43.206,2,9.22,43.277,3,9.26,43.657,4,9.57,44.718
