Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,KIM Alang POSITION,KIM Alang LAP TIME,KIM Alang ELAPSED TIME,Patrycja MALISZEWSKA POSITION,Patrycja MALISZEWSKA LAP TIME,Patrycja MALISZEWSKA ELAPSED TIME
2,7.28,7.28,1,7.08,7.08,4,7.57,7.57,3,7.38,7.38
2,9.28,16.56,1,9.36,16.44,4,9.26,16.83,3,9.28,16.66
2,8.82,25.38,1,8.84,25.28,4,8.84,25.67,3,8.91,25.57
2,8.95,34.33,1,8.94,34.22,4,8.98,34.65,3,9.00,34.57
2,9.10,43.430,1,9.18,43.398,4,9.04,43.688,3,9.12,43.687
