Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME,Susanne RUDOLPH POSITION,Susanne RUDOLPH LAP TIME,Susanne RUDOLPH ELAPSED TIME,Cherise WILKINS POSITION,Cherise WILKINS LAP TIME,Cherise WILKINS ELAPSED TIME,Myrtille GOLLIN POSITION,Myrtille GOLLIN LAP TIME,Myrtille GOLLIN ELAPSED TIME
0,15.021,15.021,0,15.143,15.143,0,15.231,15.231,0,15.218,15.218
0,12.258,27.279,0,12.839,27.982,0,12.689,27.919,0,21.427,36.645
0,11.141,38.421,0,10.715,38.696,0,10.542,38.462,0,16.455,53.100
0,10.333,48.753,0,10.200,48.896,0,10.119,48.581,0,12.221,1:05.321
0,9.910,58.663,0,9.784,58.681,0,9.930,58.510,0,12.059,1:17.380
0,10.010,1:08.673,0,10.085,1:08.766,0,10.017,1:08.528,0,12.113,1:29.493
0,10.095,1:18.767,0,10.160,1:18.926,0,10.071,1:18.598,0,10.723,1:40.215
0,9.715,1:28.482,0,10.042,1:28.968,0,10.658,1:29.256,0,10.924,1:51.139
0,10.203,1:38.685,0,10.486,1:39.454,0,10.816,1:40.072,0,11.342,2:02.481
