Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Alex IZYKOWSKI POSITION,Alex IZYKOWSKI LAP TIME,Alex IZYKOWSKI ELAPSED TIME
0,13.158,13.158,0,13.119,13.119,0,13.284,13.284,0,13.404,13.404
0,9.692,22.850,0,9.825,22.943,0,9.631,22.916,0,9.398,22.802
0,9.356,32.205,0,9.462,32.405,0,9.472,32.387,0,9.250,32.052
0,9.499,41.704,0,9.447,41.852,0,9.443,41.830,0,9.517,41.569
0,9.602,51.306,0,9.715,51.567,0,9.748,51.578,0,9.579,51.148
0,9.444,1:00.750,0,9.360,1:00.928,0,9.403,1:00.981,0,9.538,1:00.686
0,9.437,1:10.187,0,9.369,1:10.297,0,9.493,1:10.474,0,9.479,1:10.165
0,9.506,1:19.693,0,9.822,1:20.119,0,9.374,1:19.848,0,9.558,1:19.722
0,9.912,1:29.605,0,10.247,1:30.366,0,9.596,1:29.444,0,9.828,1:29.551
