START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,12.65,12.65,2,12.80,12.80,3,12.95,12.95,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
1,9.63,22.28,2,9.58,22.38,3,9.53,22.48,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
1,9.57,31.85,2,9.61,31.99,3,9.64,32.12,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
1,9.42,41.27,2,9.38,41.37,3,9.43,41.55,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
1,9.32,50.59,2,9.35,50.72,3,9.30,50.85,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
1,9.23,59.82,2,9.20,59.92,3,9.34,1:00.19,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
1,9.42,1:09.24,2,9.40,1:09.32,3,9.31,1:09.50,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
1,9.71,1:18.95,2,9.74,1:19.06,3,9.69,1:19.19,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
1,9.74,1:28.69,2,9.74,1:28.80,3,9.72,1:28.91,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
1,9.59,1:38.28,2,9.56,1:38.36,3,9.63,1:38.54,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
1,9.42,1:47.70,2,9.43,1:47.79,3,9.34,1:47.88,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
1,9.29,1:56.99,2,9.31,1:57.10,3,9.39,1:57.27,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
1,9.42,2:06.41,2,9.41,2:06.51,3,9.27,2:06.54,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
1,9.64,2:16.05,3,9.69,2:16.20,2,9.52,2:16.06,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
2,9.81,2:25.86,1,9.53,2:25.73,3,9.83,2:25.89,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
2,9.40,2:35.26,1,9.34,2:35.07,3,9.59,2:35.48,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
2,9.25,2:44.51,1,9.31,2:44.38,3,9.36,2:44.84,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
2,9.24,2:53.75,1,9.23,2:53.61,3,9.03,2:53.87,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
2,9.17,3:02.92,1,9.19,3:02.80,3,9.09,3:02.96,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
2,9.45,3:12.37,1,9.26,3:12.06,3,9.51,3:12.47,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
2,9.29,3:21.66,1,9.21,3:21.27,3,9.30,3:21.77,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
2,9.32,3:30.98,1,9.28,3:30.55,3,9.60,3:31.37,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
2,9.32,3:40.30,1,9.39,3:39.94,3,9.73,3:41.10,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
2,9.30,3:49.60,1,9.29,3:49.23,3,9.36,3:50.46,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
2,9.45,3:59.05,1,9.41,3:58.64,3,9.28,3:59.74,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
2,9.39,4:08.44,1,9.39,4:08.03,3,9.16,4:08.90,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
3,,4:17.930,1,9.39,4:17.411,2,,4:17.922,2016-2017,ISU World Cup 2016/17 - Minsk (BLR),3000mRelay,w,Semifinals,1
