Maria GARKOVA POSITION,Maria GARKOVA LAP TIME,Maria GARKOVA ELAPSED TIME,Samra SELIMBEGOVIC POSITION,Samra SELIMBEGOVIC LAP TIME,Samra SELIMBEGOVIC ELAPSED TIME,Anja OBRADOVIC POSITION,Anja OBRADOVIC LAP TIME,Anja OBRADOVIC ELAPSED TIME,JACOBS Gina POSITION,JACOBS Gina LAP TIME,JACOBS Gina ELAPSED TIME
2,8.38,8.38,4,8.57,8.57,1,8.34,8.34,3,8.43,8.43
2,10.51,18.89,4,10.61,19.18,3,10.71,19.05,1,10.42,18.85
2,10.01,28.90,4,10.28,29.46,3,10.10,29.15,1,9.50,28.35
2,10.00,38.90,4,10.72,40.18,3,10.31,39.46,1,9.71,38.06
2,10.56,49.441,4,11.36,51.518,3,11.49,50.878,1,10.16,48.201
