Rusty SMITH POSITION,Rusty SMITH LAP TIME,Rusty SMITH ELAPSED TIME,Felipe de SOUZA POSITION,Felipe de SOUZA LAP TIME,Felipe de SOUZA ELAPSED TIME,Haralds SILOVS POSITION,Haralds SILOVS LAP TIME,Haralds SILOVS ELAPSED TIME,Josef MIKA POSITION,Josef MIKA LAP TIME,Josef MIKA ELAPSED TIME,Michael KOCH POSITION,Michael KOCH LAP TIME,Michael KOCH ELAPSED TIME
1,7.054,7.054,5,7.901,7.901,2,7.056,7.056,3,7.129,7.129,4,7.361,7.361
1,9.393,16.447,5,10.924,18.824,2,9.412,16.467,3,9.614,16.743,4,9.611,16.971
1,9.161,25.608,5,10.920,29.744,2,9.446,25.912,3,9.530,26.273,4,9.434,26.405
1,9.116,34.724,5,11.414,41.158,2,9.239,35.150,3,9.769,36.041,4,9.966,36.370
1,9.57,44.291,5,12.07,53.227,2,9.32,44.470,3,10.09,46.128,4,10.11,46.473
