Raya ZAHARIEVA POSITION,Raya ZAHARIEVA LAP TIME,Raya ZAHARIEVA ELAPSED TIME,SON Soo-Min POSITION,SON Soo-Min LAP TIME,SON Soo-Min ELAPSED TIME,ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME,Sanne van KERKHOF POSITION,Sanne van KERKHOF LAP TIME,Sanne van KERKHOF ELAPSED TIME,Alyson DUDEK POSITION,Alyson DUDEK LAP TIME,Alyson DUDEK ELAPSED TIME
5,8.08,8.08,2,7.57,7.57,1,7.36,7.36,4,7.77,7.77,3,7.68,7.68
5,10.04,18.12,2,9.80,17.37,1,9.60,16.96,4,9.82,17.59,3,9.77,17.45
5,9.71,27.83,4,9.46,26.83,1,9.24,26.20,3,9.21,26.80,2,9.24,26.69
5,9.94,37.77,4,9.99,36.82,1,9.45,35.65,3,9.43,36.23,2,9.42,36.11
5,10.19,47.951,4,10.14,46.957,1,9.63,45.272,3,9.57,45.799,2,9.64,45.745
