WANG Meng POSITION,WANG Meng LAP TIME,WANG Meng ELAPSED TIME,Liesbeth MAU ASAM POSITION,Liesbeth MAU ASAM LAP TIME,Liesbeth MAU ASAM ELAPSED TIME,VIVIANI Elena POSITION,VIVIANI Elena LAP TIME,VIVIANI Elena ELAPSED TIME,Lia STEPANOVA POSITION,Lia STEPANOVA LAP TIME,Lia STEPANOVA ELAPSED TIME
1,7.03,7.03,2,7.21,7.21,3,7.30,7.30,4,7.90,7.90
1,9.42,16.45,2,9.39,16.60,3,9.50,16.80,4,9.78,17.68
1,9.15,25.60,2,9.30,25.90,3,9.39,26.19,4,9.58,27.26
1,9.36,34.96,2,9.38,35.28,3,9.71,35.90,4,9.83,37.09
1,9.82,44.778,2,9.87,45.147,3,10.21,46.110,4,10.20,47.289
